image_path,y_min,x_max,y_max,x_min
test_images/kriti_dataset/18_and_above/6421.jpg,17,95,93,41
test_images/kriti_dataset/18_and_above/44649.jpg,22,94,94,39
test_images/kriti_dataset/18_and_above/37715.jpg,30,81,93,36
test_images/kriti_dataset/18_and_above/3563.jpg,27,94,96,42
test_images/kriti_dataset/18_and_above/22514.jpg,22,95,96,41
test_images/kriti_dataset/18_and_above/34105.jpg,18,94,92,37
test_images/kriti_dataset/18_and_above/8131.jpg,22,94,93,37
test_images/kriti_dataset/18_and_above/33554.jpg,20,92,97,36
test_images/kriti_dataset/18_and_above/29514.jpg,24,94,94,41
test_images/kriti_dataset/18_and_above/6539.jpg,24,89,83,44
test_images/kriti_dataset/18_and_above/9481.jpg,24,79,96,31
test_images/kriti_dataset/18_and_above/9481.jpg,54,109,71,96
test_images/kriti_dataset/18_and_above/27011.jpg,20,87,90,37
test_images/kriti_dataset/18_and_above/36110.jpg,17,98,99,38
test_images/kriti_dataset/18_and_above/18852.jpg,22,87,96,33
test_images/kriti_dataset/18_and_above/33528.jpg,10,89,99,31
test_images/kriti_dataset/18_and_above/10713.jpg,23,91,93,41
test_images/kriti_dataset/18_and_above/6839.jpg,17,92,98,31
test_images/kriti_dataset/18_and_above/35412.jpg,20,91,95,37
test_images/kriti_dataset/18_and_above/33117.jpg,31,92,89,37
test_images/kriti_dataset/18_and_above/35774.jpg,17,85,97,27
test_images/kriti_dataset/18_and_above/230.jpg,21,95,95,43
test_images/kriti_dataset/18_and_above/15899.jpg,18,88,94,27
test_images/kriti_dataset/18_and_above/37821.jpg,22,87,93,34
test_images/kriti_dataset/18_and_above/21802.jpg,16,84,96,28
test_images/kriti_dataset/18_and_above/9916.jpg,18,86,100,32
test_images/kriti_dataset/18_and_above/32145.jpg,28,87,94,29
test_images/kriti_dataset/18_and_above/12163.jpg,28,92,105,18
test_images/kriti_dataset/18_and_above/17499.jpg,26,86,95,31
test_images/kriti_dataset/18_and_above/24169.jpg,16,93,96,40
test_images/kriti_dataset/18_and_above/18900.jpg,23,90,94,42
test_images/kriti_dataset/18_and_above/18900.jpg,27,121,85,81
test_images/kriti_dataset/18_and_above/33987.jpg,24,96,95,37
test_images/kriti_dataset/18_and_above/14521.jpg,35,86,97,33
test_images/kriti_dataset/18_and_above/40806.jpg,21,95,96,35
test_images/kriti_dataset/18_and_above/6676.jpg,25,92,94,43
test_images/kriti_dataset/18_and_above/39418.jpg,23,93,101,29
test_images/kriti_dataset/18_and_above/33469.jpg,24,86,95,34
test_images/kriti_dataset/18_and_above/819.jpg,27,86,98,33
test_images/kriti_dataset/18_and_above/35958.jpg,19,89,93,34
test_images/kriti_dataset/18_and_above/1649.jpg,23,93,91,44
test_images/kriti_dataset/18_and_above/34508.jpg,25,89,98,35
test_images/kriti_dataset/18_and_above/11600.jpg,12,99,99,35
test_images/kriti_dataset/18_and_above/31278.jpg,21,95,97,37
test_images/kriti_dataset/18_and_above/6936.jpg,23,89,109,28
test_images/kriti_dataset/18_and_above/4221.jpg,28,91,100,34
test_images/kriti_dataset/18_and_above/18423.jpg,19,96,93,41
test_images/kriti_dataset/18_and_above/23834.jpg,23,91,89,43
test_images/kriti_dataset/18_and_above/8377.jpg,19,88,93,38
test_images/kriti_dataset/18_and_above/34188.jpg,22,92,95,41
test_images/kriti_dataset/18_and_above/33795.jpg,22,92,92,40
test_images/kriti_dataset/18_and_above/2707.jpg,22,91,96,39
test_images/kriti_dataset/18_and_above/30877.jpg,17,95,93,43
test_images/kriti_dataset/18_and_above/7120.jpg,17,89,88,35
test_images/kriti_dataset/18_and_above/32262.jpg,15,90,97,30
test_images/kriti_dataset/18_and_above/25010.jpg,23,89,95,30
test_images/kriti_dataset/18_and_above/6796.jpg,15,89,93,37
test_images/kriti_dataset/18_and_above/35001.jpg,15,90,93,36
test_images/kriti_dataset/18_and_above/10965.jpg,24,94,96,40
test_images/kriti_dataset/18_and_above/28046.jpg,25,87,92,36
test_images/kriti_dataset/18_and_above/23246.jpg,18,92,99,35
test_images/kriti_dataset/18_and_above/40543.jpg,5,91,101,18
test_images/kriti_dataset/18_and_above/21545.jpg,23,100,101,36
test_images/kriti_dataset/18_and_above/21270.jpg,23,97,100,40
test_images/kriti_dataset/18_and_above/36772.jpg,20,94,95,29
test_images/kriti_dataset/18_and_above/29704.jpg,19,94,94,44
test_images/kriti_dataset/18_and_above/42260.jpg,19,92,96,29
test_images/kriti_dataset/18_and_above/34989.jpg,27,80,89,38
test_images/kriti_dataset/18_and_above/27607.jpg,27,93,97,32
test_images/kriti_dataset/18_and_above/42105.jpg,24,83,93,33
test_images/kriti_dataset/18_and_above/31135.jpg,19,91,97,32
test_images/kriti_dataset/18_and_above/38552.jpg,18,92,94,35
test_images/kriti_dataset/18_and_above/38552.jpg,0,126,73,81
test_images/kriti_dataset/18_and_above/20797.jpg,32,87,88,42
test_images/kriti_dataset/18_and_above/11007.jpg,17,90,99,27
test_images/kriti_dataset/18_and_above/40868.jpg,16,99,95,37
test_images/kriti_dataset/18_and_above/26572.jpg,18,93,91,39
test_images/kriti_dataset/18_and_above/8586.jpg,25,85,98,26
test_images/kriti_dataset/18_and_above/12789.jpg,23,84,98,30
test_images/kriti_dataset/18_and_above/36638.jpg,20,95,92,39
test_images/kriti_dataset/18_and_above/28539.jpg,32,94,86,46
test_images/kriti_dataset/18_and_above/23113.jpg,16,91,95,38
test_images/kriti_dataset/18_and_above/43945.jpg,24,94,98,36
test_images/kriti_dataset/18_and_above/32315.jpg,12,86,104,26
test_images/kriti_dataset/18_and_above/42142.jpg,21,97,89,41
test_images/kriti_dataset/18_and_above/34418.jpg,16,38,74,3
test_images/kriti_dataset/18_and_above/34418.jpg,26,82,86,44
test_images/kriti_dataset/18_and_above/4881.jpg,13,83,100,19
test_images/kriti_dataset/18_and_above/27666.jpg,16,94,94,33
test_images/kriti_dataset/18_and_above/22221.jpg,21,92,92,39
test_images/kriti_dataset/18_and_above/22221.jpg,5,42,84,1
test_images/kriti_dataset/18_and_above/13936.jpg,20,91,94,34
test_images/kriti_dataset/18_and_above/17887.jpg,16,88,100,25
test_images/kriti_dataset/18_and_above/32899.jpg,15,87,102,27
test_images/kriti_dataset/18_and_above/26433.jpg,22,89,100,34
test_images/kriti_dataset/18_and_above/30158.jpg,25,92,88,40
test_images/kriti_dataset/18_and_above/30158.jpg,42,29,62,15
test_images/kriti_dataset/18_and_above/14704.jpg,22,88,99,29
test_images/kriti_dataset/18_and_above/9991.jpg,22,98,94,41
test_images/kriti_dataset/18_and_above/41578.jpg,23,82,93,35
test_images/kriti_dataset/18_and_above/13544.jpg,16,94,100,33
test_images/kriti_dataset/18_and_above/25859.jpg,34,76,86,36
test_images/kriti_dataset/18_and_above/26631.jpg,14,87,105,19
test_images/kriti_dataset/18_and_above/7686.jpg,13,88,101,30
test_images/kriti_dataset/18_and_above/34574.jpg,17,90,98,27
test_images/kriti_dataset/18_and_above/7718.jpg,21,91,94,34
test_images/kriti_dataset/18_and_above/44865.jpg,18,90,98,40
test_images/kriti_dataset/18_and_above/11097.jpg,19,88,94,39
test_images/kriti_dataset/18_and_above/11097.jpg,2,40,18,26
test_images/kriti_dataset/18_and_above/39087.jpg,23,91,89,39
test_images/kriti_dataset/18_and_above/8573.jpg,25,96,89,47
test_images/kriti_dataset/18_and_above/30949.jpg,18,95,104,39
test_images/kriti_dataset/18_and_above/31868.jpg,11,91,99,32
test_images/kriti_dataset/18_and_above/23799.jpg,34,85,90,46
test_images/kriti_dataset/18_and_above/41796.jpg,22,95,104,41
test_images/kriti_dataset/18_and_above/38783.jpg,26,82,95,43
test_images/kriti_dataset/18_and_above/36293.jpg,25,98,96,40
test_images/kriti_dataset/18_and_above/14774.jpg,21,99,101,46
test_images/kriti_dataset/18_and_above/42792.jpg,22,84,96,27
test_images/kriti_dataset/18_and_above/3061.jpg,22,87,92,32
test_images/kriti_dataset/18_and_above/9687.jpg,35,86,95,38
test_images/kriti_dataset/18_and_above/869.jpg,24,89,89,43
test_images/kriti_dataset/18_and_above/30523.jpg,22,83,88,38
test_images/kriti_dataset/18_and_above/2670.jpg,30,87,97,34
test_images/kriti_dataset/18_and_above/17383.jpg,26,86,81,44
test_images/kriti_dataset/18_and_above/32753.jpg,19,97,99,37
test_images/kriti_dataset/18_and_above/32131.jpg,18,86,95,33
test_images/kriti_dataset/18_and_above/24368.jpg,20,89,94,32
test_images/kriti_dataset/18_and_above/35117.jpg,26,93,96,41
test_images/kriti_dataset/18_and_above/1169.jpg,19,92,102,34
test_images/kriti_dataset/18_and_above/25054.jpg,19,83,97,29
test_images/kriti_dataset/18_and_above/26665.jpg,17,85,99,20
test_images/kriti_dataset/18_and_above/34665.jpg,23,93,94,43
test_images/kriti_dataset/18_and_above/22785.jpg,15,88,93,32
test_images/kriti_dataset/18_and_above/40649.jpg,20,96,93,41
test_images/kriti_dataset/18_and_above/40456.jpg,34,83,95,33
test_images/kriti_dataset/18_and_above/35501.jpg,16,88,99,31
test_images/kriti_dataset/18_and_above/44207.jpg,19,98,98,35
test_images/kriti_dataset/18_and_above/27074.jpg,18,95,97,37
test_images/kriti_dataset/18_and_above/5015.jpg,15,96,100,37
test_images/kriti_dataset/18_and_above/24851.jpg,18,97,103,41
test_images/kriti_dataset/18_and_above/7858.jpg,21,84,97,28
test_images/kriti_dataset/18_and_above/40022.jpg,28,86,104,33
test_images/kriti_dataset/18_and_above/3720.jpg,21,83,89,37
test_images/kriti_dataset/18_and_above/44272.jpg,26,83,96,29
test_images/kriti_dataset/18_and_above/35722.jpg,19,94,93,37
test_images/kriti_dataset/18_and_above/23150.jpg,26,98,99,42
test_images/kriti_dataset/18_and_above/324.jpg,28,83,83,43
test_images/kriti_dataset/18_and_above/25516.jpg,18,95,91,37
test_images/kriti_dataset/18_and_above/20339.jpg,15,94,99,35
test_images/kriti_dataset/18_and_above/40436.jpg,22,87,95,33
test_images/kriti_dataset/18_and_above/9284.jpg,21,87,91,35
test_images/kriti_dataset/18_and_above/28926.jpg,15,98,95,38
test_images/kriti_dataset/18_and_above/44358.jpg,21,94,92,41
test_images/kriti_dataset/18_and_above/9331.jpg,25,86,103,28
test_images/kriti_dataset/18_and_above/9331.jpg,32,127,92,86
test_images/kriti_dataset/18_and_above/1712.jpg,24,90,92,38
test_images/kriti_dataset/18_and_above/42889.jpg,26,86,87,39
test_images/kriti_dataset/18_and_above/35425.jpg,25,85,92,33
test_images/kriti_dataset/18_and_above/3261.jpg,24,84,93,33
test_images/kriti_dataset/18_and_above/36459.jpg,17,93,97,36
test_images/kriti_dataset/18_and_above/37441.jpg,17,92,92,33
test_images/kriti_dataset/18_and_above/12007.jpg,28,86,99,28
test_images/kriti_dataset/18_and_above/38699.jpg,19,85,91,37
test_images/kriti_dataset/18_and_above/33612.jpg,18,91,92,34
test_images/kriti_dataset/18_and_above/15201.jpg,16,100,102,38
test_images/kriti_dataset/18_and_above/30416.jpg,29,86,97,33
test_images/kriti_dataset/18_and_above/8825.jpg,20,94,101,30
test_images/kriti_dataset/18_and_above/14667.jpg,15,92,99,37
test_images/kriti_dataset/18_and_above/31712.jpg,15,99,94,43
test_images/kriti_dataset/18_and_above/12260.jpg,13,97,97,34
test_images/kriti_dataset/18_and_above/30734.jpg,28,87,96,40
test_images/kriti_dataset/18_and_above/16983.jpg,26,89,85,45
test_images/kriti_dataset/18_and_above/30138.jpg,1,101,105,44
test_images/kriti_dataset/18_and_above/11488.jpg,13,90,96,30
test_images/kriti_dataset/18_and_above/30972.jpg,19,88,97,29
test_images/kriti_dataset/18_and_above/39884.jpg,29,88,89,34
test_images/kriti_dataset/18_and_above/8744.jpg,17,88,99,38
test_images/kriti_dataset/18_and_above/10076.jpg,22,87,93,34
test_images/kriti_dataset/18_and_above/18046.jpg,32,88,100,38
test_images/kriti_dataset/18_and_above/14807.jpg,16,89,93,38
test_images/kriti_dataset/18_and_above/14807.jpg,0,26,31,2
test_images/kriti_dataset/18_and_above/19720.jpg,19,83,100,26
test_images/kriti_dataset/18_and_above/3744.jpg,17,106,96,38
test_images/kriti_dataset/18_and_above/23477.jpg,31,78,86,41
test_images/kriti_dataset/18_and_above/39459.jpg,22,87,99,28
test_images/kriti_dataset/18_and_above/8503.jpg,18,97,96,42
test_images/kriti_dataset/18_and_above/18487.jpg,22,86,97,29
test_images/kriti_dataset/18_and_above/10480.jpg,26,102,103,39
test_images/kriti_dataset/18_and_above/16385.jpg,22,89,94,33
test_images/kriti_dataset/18_and_above/13194.jpg,30,84,85,42
test_images/kriti_dataset/18_and_above/6866.jpg,23,86,94,32
test_images/kriti_dataset/18_and_above/26932.jpg,19,82,95,24
test_images/kriti_dataset/18_and_above/1385.jpg,17,86,90,32
test_images/kriti_dataset/18_and_above/11968.jpg,14,91,95,34
test_images/kriti_dataset/18_and_above/23553.jpg,14,92,98,35
test_images/kriti_dataset/18_and_above/34573.jpg,24,89,99,34
test_images/kriti_dataset/18_and_above/7944.jpg,12,95,92,33
test_images/kriti_dataset/18_and_above/38473.jpg,21,100,99,40
test_images/kriti_dataset/18_and_above/13075.jpg,17,94,95,32
test_images/kriti_dataset/18_and_above/21885.jpg,20,97,92,42
test_images/kriti_dataset/18_and_above/21615.jpg,19,89,94,32
test_images/kriti_dataset/18_and_above/13452.jpg,22,93,98,40
test_images/kriti_dataset/18_and_above/10342.jpg,12,104,97,40
test_images/kriti_dataset/18_and_above/32020.jpg,19,88,96,34
test_images/kriti_dataset/18_and_above/29088.jpg,29,92,101,34
test_images/kriti_dataset/18_and_above/911.jpg,15,93,89,38
test_images/kriti_dataset/18_and_above/42030.jpg,12,82,100,18
test_images/kriti_dataset/18_and_above/35.jpg,22,87,99,30
test_images/kriti_dataset/18_and_above/19907.jpg,28,82,91,32
test_images/kriti_dataset/18_and_above/40066.jpg,30,89,93,37
test_images/kriti_dataset/18_and_above/23569.jpg,13,87,94,37
test_images/kriti_dataset/18_and_above/3884.jpg,15,92,98,29
test_images/kriti_dataset/18_and_above/9928.jpg,27,91,94,36
test_images/kriti_dataset/18_and_above/13317.jpg,18,96,100,38
test_images/kriti_dataset/18_and_above/14058.jpg,24,89,93,38
test_images/kriti_dataset/18_and_above/40713.jpg,21,97,96,37
test_images/kriti_dataset/18_and_above/42864.jpg,20,86,94,29
test_images/kriti_dataset/18_and_above/21790.jpg,21,89,100,32
test_images/kriti_dataset/18_and_above/6898.jpg,17,82,93,25
test_images/kriti_dataset/18_and_above/22393.jpg,21,97,94,42
test_images/kriti_dataset/18_and_above/25283.jpg,21,100,95,41
test_images/kriti_dataset/18_and_above/44714.jpg,27,94,93,43
test_images/kriti_dataset/18_and_above/1297.jpg,18,99,104,40
test_images/kriti_dataset/18_and_above/18535.jpg,18,97,96,35
test_images/kriti_dataset/18_and_above/41428.jpg,17,97,109,35
test_images/kriti_dataset/18_and_above/18974.jpg,20,93,98,39
test_images/kriti_dataset/18_and_above/43918.jpg,20,93,92,40
test_images/kriti_dataset/18_and_above/27299.jpg,28,92,91,44
test_images/kriti_dataset/18_and_above/17230.jpg,23,90,94,42
test_images/kriti_dataset/18_and_above/4012.jpg,22,90,92,31
test_images/kriti_dataset/18_and_above/18129.jpg,22,90,90,38
test_images/kriti_dataset/18_and_above/6489.jpg,24,94,99,41
test_images/kriti_dataset/18_and_above/13015.jpg,26,89,97,45
test_images/kriti_dataset/18_and_above/36783.jpg,24,84,93,33
test_images/kriti_dataset/18_and_above/38373.jpg,23,88,91,37
test_images/kriti_dataset/18_and_above/38334.jpg,18,108,96,30
test_images/kriti_dataset/18_and_above/28343.jpg,14,92,93,32
test_images/kriti_dataset/18_and_above/30399.jpg,19,95,98,39
test_images/kriti_dataset/18_and_above/478.jpg,15,110,111,39
test_images/kriti_dataset/18_and_above/14382.jpg,16,96,99,38
test_images/kriti_dataset/18_and_above/21995.jpg,15,89,95,35
test_images/kriti_dataset/18_and_above/5862.jpg,23,85,94,32
test_images/kriti_dataset/18_and_above/28100.jpg,16,91,93,36
test_images/kriti_dataset/18_and_above/30232.jpg,17,94,98,37
test_images/kriti_dataset/18_and_above/37219.jpg,14,87,100,23
test_images/kriti_dataset/18_and_above/37219.jpg,30,120,64,93
test_images/kriti_dataset/18_and_above/30879.jpg,62,123,98,94
test_images/kriti_dataset/18_and_above/30879.jpg,36,89,86,50
test_images/kriti_dataset/18_and_above/34328.jpg,26,85,84,42
test_images/kriti_dataset/18_and_above/30160.jpg,25,89,99,33
test_images/kriti_dataset/18_and_above/40124.jpg,13,95,106,35
test_images/kriti_dataset/18_and_above/11588.jpg,24,90,99,29
test_images/kriti_dataset/18_and_above/33703.jpg,23,97,96,34
test_images/kriti_dataset/18_and_above/13737.jpg,20,95,97,39
test_images/kriti_dataset/18_and_above/19007.jpg,20,95,94,43
test_images/kriti_dataset/18_and_above/17253.jpg,28,86,94,37
test_images/kriti_dataset/18_and_above/39629.jpg,24,96,94,39
test_images/kriti_dataset/18_and_above/29480.jpg,18,91,98,31
test_images/kriti_dataset/18_and_above/36957.jpg,23,92,96,36
test_images/kriti_dataset/18_and_above/37851.jpg,20,88,97,29
test_images/kriti_dataset/18_and_above/43982.jpg,11,94,96,36
test_images/kriti_dataset/18_and_above/30352.jpg,24,86,93,34
test_images/kriti_dataset/18_and_above/25151.jpg,17,87,93,30
test_images/kriti_dataset/18_and_above/4962.jpg,21,112,101,68
test_images/kriti_dataset/18_and_above/4962.jpg,23,80,95,40
test_images/kriti_dataset/18_and_above/18752.jpg,17,96,94,40
test_images/kriti_dataset/18_and_above/38750.jpg,22,91,92,37
test_images/kriti_dataset/18_and_above/7136.jpg,29,83,93,34
test_images/kriti_dataset/18_and_above/16262.jpg,16,90,99,30
test_images/kriti_dataset/18_and_above/30420.jpg,10,94,97,33
test_images/kriti_dataset/18_and_above/14166.jpg,21,88,92,34
test_images/kriti_dataset/18_and_above/3286.jpg,26,88,99,35
test_images/kriti_dataset/18_and_above/3286.jpg,73,31,119,-2
test_images/kriti_dataset/18_and_above/8631.jpg,12,89,100,26
test_images/kriti_dataset/18_and_above/19959.jpg,17,86,93,31
test_images/kriti_dataset/18_and_above/11352.jpg,32,83,88,44
test_images/kriti_dataset/18_and_above/27158.jpg,22,98,96,40
test_images/kriti_dataset/18_and_above/33686.jpg,15,95,100,37
test_images/kriti_dataset/18_and_above/18875.jpg,33,83,88,42
test_images/kriti_dataset/18_and_above/31065.jpg,23,96,97,40
test_images/kriti_dataset/18_and_above/21967.jpg,18,94,96,32
test_images/kriti_dataset/18_and_above/17653.jpg,17,94,102,34
test_images/kriti_dataset/18_and_above/38132.jpg,12,91,96,27
test_images/kriti_dataset/18_and_above/42583.jpg,17,94,102,43
test_images/kriti_dataset/18_and_above/15063.jpg,17,90,95,29
test_images/kriti_dataset/18_and_above/44666.jpg,18,96,100,28
test_images/kriti_dataset/18_and_above/23133.jpg,24,88,99,30
test_images/kriti_dataset/18_and_above/10510.jpg,34,79,85,35
test_images/kriti_dataset/18_and_above/10407.jpg,20,95,98,40
test_images/kriti_dataset/18_and_above/32535.jpg,21,93,94,34
test_images/kriti_dataset/18_and_above/29232.jpg,21,93,97,41
test_images/kriti_dataset/18_and_above/12262.jpg,28,96,92,45
test_images/kriti_dataset/18_and_above/23991.jpg,15,88,100,33
test_images/kriti_dataset/18_and_above/9569.jpg,19,91,94,33
test_images/kriti_dataset/18_and_above/17245.jpg,18,92,94,30
test_images/kriti_dataset/18_and_above/35140.jpg,18,95,94,41
test_images/kriti_dataset/18_and_above/24214.jpg,25,90,88,39
test_images/kriti_dataset/18_and_above/39193.jpg,32,86,96,29
test_images/kriti_dataset/18_and_above/29614.jpg,17,90,92,36
test_images/kriti_dataset/18_and_above/14879.jpg,16,97,98,35
test_images/kriti_dataset/18_and_above/29262.jpg,24,84,97,35
test_images/kriti_dataset/18_and_above/39730.jpg,31,87,94,35
test_images/kriti_dataset/18_and_above/9105.jpg,24,85,96,31
test_images/kriti_dataset/18_and_above/28383.jpg,21,92,94,34
test_images/kriti_dataset/18_and_above/22188.jpg,20,94,90,42
test_images/kriti_dataset/18_and_above/30291.jpg,20,95,92,41
test_images/kriti_dataset/18_and_above/41340.jpg,17,92,91,41
test_images/kriti_dataset/18_and_above/16866.jpg,20,83,97,25
test_images/kriti_dataset/18_and_above/22772.jpg,23,94,96,41
test_images/kriti_dataset/18_and_above/41166.jpg,21,86,99,25
test_images/kriti_dataset/18_and_above/13091.jpg,17,88,96,33
test_images/kriti_dataset/18_and_above/18856.jpg,27,86,94,36
test_images/kriti_dataset/18_and_above/7158.jpg,17,86,94,33
test_images/kriti_dataset/18_and_above/33613.jpg,10,103,104,39
